category,name,authors,url,distinguished
Code Search and Text to Code,PEM: Representing Binary Program Semantics for Similarity Analysis via A Probabilistic Execution Model,"Xiangzhe Xu, Zhou Xuan, Shiwei Feng, Siyuan Cheng, Yapeng Ye, Qingkai Shi, Guanhong Tao, Le Yu, Zhuo Zhang, Xiangyu Zhang",https://2023.esec-fse.org/details/fse-2023-research-papers/60/PEM-Representing-Binary-Program-Semantics-for-Similarity-Analysis-via-A-Probabilisti,False
Log Analysis and Debugging,[Remote] Demystifying Dependency Bugs in Deep Learning Stack,"Kaifeng Huang, Bihuan Chen, Susheng Wu, Junming Cao, Lei Ma, Xin Peng",https://2023.esec-fse.org/details/fse-2023-research-papers/84/-Remote-Demystifying-Dependency-Bugs-in-Deep-Learning-Stack,False
Log Analysis and Debugging,Semantic Debugging,"Martin Eberlein, Marius Smytzek, Dominic Steinhöfel, Lars Grunske, Andreas Zeller",https://2023.esec-fse.org/details/fse-2023-research-papers/55/Semantic-Debugging,False
Log Analysis and Debugging,[Remote] Hue: A User-Adaptive Parser for Hybrid Logs,"Junjielong Xu, Qiuai Fu, Zhouruixing Zhu, Yutong Cheng, zhijing li, Yuchi Ma, Pinjia He",https://2023.esec-fse.org/details/fse-2023-research-papers/19/-Remote-Hue-A-User-Adaptive-Parser-for-Hybrid-Logs,False
Log Analysis and Debugging,[Remote] Log Parsing with Generalization Ability under New Log Types,"Siyu Yu, Yifan Wu, Zhijing Li, Pinjia He, Ningjiang Chen, Changjian Liu",https://2023.esec-fse.org/details/fse-2023-research-papers/114/-Remote-Log-Parsing-with-Generalization-Ability-under-New-Log-Types,False
Log Analysis and Debugging,Go Static: Contextualized Logging Statement Generation,"Yichen LI, Yintong Huo, Renyi Zhong, Zhihan Jiang, Jinyang Liu, Junjie Huang, Jiazhen Gu, Pinjia He, Michael Lyu",No URL available,False
Log Analysis and Debugging,DeSQL: Interactive Debugging of SQL in Data-Intensive Scalable Computing,"Sabaat Haroon, Chris Brown, Muhammad Ali Gulzar",No URL available,False
Log Analysis and Debugging,DTD: Comprehensive and Scalable Testing for Debuggers,"Hongyi Lu, Zhibo Liu, Shuai Wang, Fengwei Zhang",No URL available,False
Log Analysis and Debugging,A Critical Review of Common Log Data Sets Used for Evaluation of Sequence-based Anomaly Detection Techniques,"Max Landauer, Florian Skopik, Markus Wurzenberger",No URL available,False
Log Analysis and Debugging,LILAC: Log Parsing using LLMs with Adaptive Parsing Cache,"Zhihan Jiang, Jinyang Liu, Zhuangbin Chen, Yichen LI, Junjie Huang, Yintong Huo, Pinjia He, Jiazhen Gu, Michael Lyu",https://doi.org/10.1145/3643733,False
Log Analysis and Debugging,TraStrainer: Adaptive Sampling for Distributed Traces with System Runtime State,"Haiyu Huang, Xiaoyu Zhang, Pengfei Chen, Zilong He, Zhiming Chen, Guangba  Yu, Hongyang Chen, Chen Sun",https://yuxiaoba.github.io/publication/trastariner/trastariner.pdf,True
Fault Diagnosis and Root Cause Analysis,[Remote] Nezha: Interpretable Fine-Grained Root Causes Analysis for Microservices on Multi-Modal Observability Data,"Guangba  Yu, Pengfei Chen, Yufeng Li, Hongyang Chen, Xiaoyun Li, Zibin Zheng",https://yuxiaoba.github.io/publication/nezha23/nezha23.pdf,False
Fault Diagnosis and Root Cause Analysis,[Remote] DiagConfig: Configuration Diagnosis of Performance Violations in Configurable Software Systems,"Zhiming Chen, Pengfei Chen, Guangba  Yu, Zilong He, Genting Mai, Peipei Wang",https://raw.githubusercontent.com/IntelligentDDS/DiagConfig/main/fse23DiagConfig_paper.pdf,False
Fault Diagnosis and Root Cause Analysis,[Remote] Pre-training Code Representation with Semantic Flow Graph for Effective Bug Localization,"Yali Du, Zhongxing Yu",https://2023.esec-fse.org/details/fse-2023-research-papers/97/-Remote-Pre-training-Code-Representation-with-Semantic-Flow-Graph-for-Effective-Bug-,False
Fault Diagnosis and Root Cause Analysis,[Remote] A Practical Human Labeling Method for Online Just-in-Time Software Defect Prediction,"Liyan Song, Leandro Minku, Cong Teng, Xin Yao",https://www.cs.bham.ac.uk/~minkull/publications/SongFSE2023.pdf,False
Fault Diagnosis and Root Cause Analysis,Automata-based Trace Analysis for Aiding Diagnosing GUI Testing Tools for Android,"Enze Ma, Shan Huang, weigang he, Ting Su, Jue Wang, Huiyu Liu, Geguang Pu, Zhendong Su",https://2023.esec-fse.org/details/fse-2023-research-papers/119/Automata-based-Trace-Analysis-for-Aiding-Diagnosing-GUI-Testing-Tools-for-Android,False
Fault Diagnosis and Root Cause Analysis,DeepDebugger: An Interactive Time-Travelling Debugging Approach for Deep Classifiers,"Xianglin Yang, Yun Lin, Yifan Zhang, Linpeng Huang, Jin Song Dong, Hong Mei",https://2023.esec-fse.org/details/fse-2023-research-papers/11/DeepDebugger-An-Interactive-Time-Travelling-Debugging-Approach-for-Deep-Classifiers,False
Fault Diagnosis and Root Cause Analysis,TransMap: Pinpointing Mistakes in Neural Code Translation,"Bo Wang, Ruishi Li, Mingkai Li, Prateek Saxena",https://2023.esec-fse.org/details/fse-2023-research-papers/81/TransMap-Pinpointing-Mistakes-in-Neural-Code-Translation,False
Fault Diagnosis and Root Cause Analysis,Dynamic Prediction of Delays in Software Projects Using Delay Patterns and Bayesian Modeling,"Elvan Kula, Eric Greuter, Arie van Deursen, Georgios Gousios",https://arxiv.org/abs/2309.12449,False
Fault Diagnosis and Root Cause Analysis,"Commit-level, Neural Vulnerability Detection and Assessment","Yi Li, Aashish Yadavally, Jiaxing Zhang, Shaohua Wang, Tien N. Nguyen",https://2023.esec-fse.org/details/fse-2023-research-papers/105/Commit-level-Neural-Vulnerability-Detection-and-Assessment,False
Fault Diagnosis and Root Cause Analysis,[Remote] Mining Resource-Operation Knowledge to Support Resource Leak Detection,"Chong Wang, Yiling Lou, Xin Peng, Jianan Liu, Baihan Zou",https://2023.esec-fse.org/details/fse-2023-research-papers/74/-Remote-Mining-Resource-Operation-Knowledge-to-Support-Resource-Leak-Detection,False
Fault Diagnosis and Root Cause Analysis,A Quantitative and Qualitative Evaluation of LLM-based Explainable Fault Localization,"Sungmin Kang, Gabin An, Shin Yoo",https://coinse.github.io/publications/pdfs/Kang2024ay.pdf,False
Fault Diagnosis and Root Cause Analysis,BARO: Robust Root Cause Analysis for Microservices via Multivariate Bayesian Online Change Point Detection,"Luan Pham, Huong Ha, Hongyu Zhang",https://arxiv.org/abs/2405.09330,False
Fault Diagnosis and Root Cause Analysis,ChangeRCA: Finding Root Causes from Software Changes in Large Online Systems,"Guangba  Yu, Pengfei Chen, Zilong He, Qiuyu Yan, Yu Luo, Fangyuan Li, Zibin Zheng",https://doi.org/10.1145/3643728,False
Fault Diagnosis and Root Cause Analysis,Towards Better Graph Neural Network-based Fault Localization Through Enhanced Code Representation,"Md Nakhla Rafi, Dong Jae Kim, An Ran Chen, Tse-Hsun (Peter) Chen, Shaowei Wang",No URL available,False
Clone and Similarity Detection,Scalable Program Clone Search Through Spectral Analysis,"Tristan Benoit, Jean-Yves Marion, Sébastien Bardin",https://doi.org/10.1145/3611643.3616279,False
Clone and Similarity Detection,[Remote] Tritor: Detecting Semantic Code Clones by Building Social Network-based Triads Model,"Deqing Zou, Siyue Feng, Yueming Wu, Wenqi Suo, Hai Jin",https://2023.esec-fse.org/details/fse-2023-research-papers/113/-Remote-Tritor-Detecting-Semantic-Code-Clones-by-Building-Social-Network-based-Tria,False
Clone and Similarity Detection,[Remote] Demystifying the Composition and Code Reuse in Solidity Smart Contracts,"Kairan Sun, Zhengzi Xu, Chengwei Liu, Kaixuan Li, Yang Liu",https://kaixuanli-ecnu.github.io/files/fse23-sc-codeclone-kairansun.pdf,False
Clone and Similarity Detection,[Remote] Gitor: Scalable Code Clone Detection by Building Global Sample Graph,"Junjie shan, Shihan Dou, Yueming Wu, Hairu wu, Yang Liu",https://2023.esec-fse.org/details/fse-2023-research-papers/127/-Remote-Gitor-Scalable-Code-Clone-Detection-by-Building-Global-Sample-Graph,False
Performance,"A Highly Scalable, Hybrid, Cross-Platform Timing Analysis Framework Providing Accurate Differential Throughput Estimation via Instruction-Level Tracing","Min-Yih Hsu, Felicitas Hetzelt, David Gens, Michael Maitland, Michael Franz",https://2023.esec-fse.org/details/fse-2023-research-papers/5/A-Highly-Scalable-Hybrid-Cross-Platform-Timing-Analysis-Framework-Providing-Accurat,True
Performance,IoPV: On Inconsistent Option Performance Variations,"Jinfu Chen, Zishuo Ding, Yiming Tang, Mohammed Sayagh, Heng Li, Bram Adams, Weiyi Shang",https://ece.uwaterloo.ca/~wshang/pubs/FSE_2023_JINFU.pdf,False
Performance,Predicting Software Performance with Divide-and-Learn,"Jingzhi Gong, Tao Chen",https://arxiv.org/pdf/2306.06651.pdf,False
Performance,[Remote] Discovering Parallelisms in Python Programs,"Siwei Wei, Guyang Song, Senlin Zhu, Ruoyi Ruan, Shihao Zhu, Yan Cai",https://2023.esec-fse.org/details/fse-2023-research-papers/18/-Remote-Discovering-Parallelisms-in-Python-Programs,False
Formal Verification,State Merging with Quantifiers in Symbolic Execution,"David Trabish, Noam Rinetzky, Sharon Shoham, Vaibhav Sharma",https://doi.org/10.1145/3611643.3616287,False
Formal Verification,Engineering a Formally Verified Automated Bug Finder,"Arthur Correnson, Dominic Steinhöfel",https://2023.esec-fse.org/details/fse-2023-research-papers/49/Engineering-a-Formally-Verified-Automated-Bug-Finder,False
Formal Verification,Speeding up SMT Solving via Compiler Optimization,"Benjamin Mikek, Qirun Zhang",https://2023.esec-fse.org/details/fse-2023-research-papers/116/Speeding-up-SMT-Solving-via-Compiler-Optimization,True
Formal Verification,[Remote] Detecting Atomicity Violations in Interrupt-Driven Programs via Interruption Points Selecting and Delayed ISR-Triggering,"Bin Yu, Cong Tian, Hengrui Xing, Zuchao Yang, Jie Su, Xu Lu, Jiyu Yang, Liang Zhao, Xiaofeng Li, Zhenhua Duan",https://2023.esec-fse.org/details/fse-2023-research-papers/35/-Remote-Detecting-Atomicity-Violations-in-Interrupt-Driven-Programs-via-Interruption,False
Formal Verification,A Transferability Study of Interpolation-Based Hardware Model Checking to Software Verification,"Dirk Beyer, Po-Chun Chien, Marek Jankola, Nian-Ze Lee",https://doi.org/10.1145/3660797,True
Models of Code and Documentation,On the Usage of Continual Learning for Out-of-Distribution Generalization in Pre-trained Language Models of Code,"Martin Weyssow, Xin Zhou, Kisub Kim, David Lo, Houari Sahraoui",https://arxiv.org/abs/2305.04106,False
Models of Code and Documentation,GrACE: Language Models Meet Code Edits,"Priyanshu Gupta, Avishree Khare, Yasharth Bajpai, Saikat Chakraborty, Sumit Gulwani, Aditya Kanade, Arjun Radhakrishna, Gustavo Soares, Ashish Tiwari",https://2023.esec-fse.org/details/fse-2023-research-papers/12/GrACE-Language-Models-Meet-Code-Edits,False
Models of Code and Documentation,Recommending Analogical APIs via Knowledge Graph Embedding,"Mingwei Liu, Yanjun Yang, Yiling Lou, Xin Peng, Zhong Zhou, Xueying Du, Tianyong Yang",https://mingwei-liu.github.io/files/FSE2023-KG4AR.pdf,True
Models of Code and Documentation,[Remote] CCT5: A Code-Change-Oriented Pre-Trained Model,"Bo Lin, Shangwen Wang, Zhongxin Liu, Yepang Liu, Xin Xia, Xiaoguang Mao",https://doi.org/10.1145/3611643.3616339,False
Software Maintenance and Comprehension,Enhancing Function Name Prediction using Votes-Based Name Tokenization and Multi-Task Learning,"Xiaoling Zhang, Zhengzi Xu, shouguo yang, Zhi Li, Zhiqiang Shi, Limin Sun",https://doi.org/10.1145/3660782,False
Software Maintenance and Comprehension,Only diff is Not Enough: Generating Commit Messages Leveraging Reasoning and Action of Large Language Model,"Jiawei Li, David Faragó, Christian Petrov, Iftekhar Ahmed",No URL available,True
Software Maintenance and Comprehension,Towards Efficient Build Ordering for Incremental Builds with Multiple Configurations,"Jun Lyu, Shanshan Li, He Zhang, Lanxin Yang, Bohan Liu, Manuel Rigger",No URL available,False
Software Maintenance and Comprehension,Unprecedented Code Change Automation: The Fusion of LLMs and Transformation by Example,"Malinda Dilhara, Abhiram Bellur, Timofey Bryksin, Danny Dig",https://arxiv.org/abs/2402.07138,False
Software Maintenance and Comprehension,Bloat beneath Python's Scales: A Fine-Grained Inter-Project Dependency Analysis,"Georgios-Petros Drosos, Thodoris Sotiropoulos, Diomidis Spinellis, Dimitris Mitropoulos",https://doi.org/10.1145/3660821,False
Software Maintenance and Comprehension,Characterizing Python Library Migrations,"Mohayeminul Islam, Ajay Jha, Ildar Akhmetov, Sarah Nadi",https://doi.org/10.1145/3643731,False
Software Maintenance and Comprehension,PyRadar: Towards Automatically Retrieving and Validating Source Code Repository Information for PyPI Packages,"Kai Gao, Weiwei Xu, Wenhao Yang, Minghui Zhou",https://doi.org/10.1145/3660822,False
Software Maintenance and Comprehension,Refactoring to Pythonic Idioms: A Hybrid Knowledge-Driven Approach Leveraging Large Language Models,"zejun zhang, Zhenchang Xing, Xiaoxue Ren, Qinghua Lu, Xiwei (Sherry) Xu",No URL available,False
Software Maintenance and Comprehension,Dependency-Induced Waste in Continuous Integration: An Empirical Study of Unused Dependencies in the NPM Ecosystem,"Nimmi Weeraddana, Mahmoud Alfadel, Shane McIntosh",https://doi.org/10.1145/3660823,False
Software Maintenance and Comprehension,Revealing Software Development Work Patterns with PR-Issue Graph Topologies,"Cleidson de Souza, Emilie Ma, Jesse Wong, Dongwook Yoon, Ivan Beschastnikh",No URL available,False
Software Maintenance and Comprehension,"Generative AI for Pull Request Descriptions: Adoption, Impact, and Developer Interventions","Tao Xiao, Hideaki Hata, Christoph Treude, Kenichi Matsumoto",https://arxiv.org/abs/2402.08967,False
Software Maintenance and Comprehension,SimLLM: Measuring Semantic Similarity in Code Summaries Using a Large Language Model-Based Approach,"Xin Jin, Zhiqiang Lin",No URL available,False
Software Maintenance and Comprehension,"Sharing Software-Evolution Datasets: Practices, Challenges, and Recommendations","David Broneske, Sebastian Kittan, Jacob Krüger",No URL available,False
Software Maintenance and Comprehension,EyeTrans: Merging Human and Machine Attention for Neural Code Summarization,"Yifan Zhang, Jiliang Li, Zachary Karas, Aakash Bansal, Toby Jia-Jun Li, Collin McMillan, Kevin Leach, Yu Huang",No URL available,False
Software Maintenance and Comprehension,Predicting Code Comprehension: A Novel Approach to Align Human Gaze with Code Using Deep Neural Networks,"Tarek Alakmeh, David Reich, Lena Jäger, Thomas Fritz",https://doi.org/10.1145/3660795,False
Software Maintenance and Comprehension,R2I: A Relative Readability Metric for Decompiled Code,"Haeun Eom, Dohee Kim, Sori Lim, Hyungjoon Koo, Sungjae Hwang",No URL available,False
Code Search and Completion,CodePlan: Repository-level Coding using LLMs and Planning,"Ramakrishna Bairi, Atharv Sonwane, Aditya Kanade, Vageesh D C, Arun Iyer, Suresh Parthasarathy, Sriram Rajamani, B. Ashok, Shashank Shet",No URL available,False
Code Search and Completion,DeciX: Explain Deep Learning Based Code Generation Applications,"Simin Chen, Zexin Li, Wei Yang, Cong Liu",No URL available,False
Code Search and Completion,IRCoCo: Immediate Rewards-Guided Deep Reinforcement Learning for Code Completion,"Bolun Li, Zhihong Sun, Tao Huang, Hongyu Zhang, Yao Wan, Chen Lyu, Ge Li, Zhi Jin",No URL available,False
"Processes, Requirements, and Architecture",Understanding Developers' Discussions and Perceptions on Non-Functional Requirements: The Case of the Spring Ecosystem,"Anderson Oliveira, João Lucas Correia, Wesley Assunção, Juliana Alves Pereira, Rafael de Mello, Daniel Coutinho, Caio Barbosa, Paulo Vítor C. F. Libório, Alessandro Garcia",https://doi.org/10.1145/3643750,True
AI4SE,Are Human Rules Necessary? Generating Reusable APIs with CoT Reasoning and In-context Learning,"Yubo Mai, Zhipeng Gao, Xing Hu, Lingfeng Bao, Yu Liu, JianLing Sun",No URL available,False
AI4SE,CodeArt: Better Code Models by Attention Regularization When Symbols Are Lacking,"Zian Su, Xiangzhe Xu, Ziyang Huang, Zhuo Zhang, Yapeng Ye, Jianjun Huang, Xiangyu Zhang",No URL available,False
AI4SE,Enhancing Code Understanding for Impact Analysis by Combining Transformers and Program Dependence Graphs,"Yanfu Yan, Nathan Cooper, Kevin Moran, Gabriele Bavota, Denys Poshyvanyk, Steve Rich",No URL available,False
AI4SE,Exploring and Unleashing the Power of Large Language Models in Automated Code Translation,"Zhen Yang, Fang Liu, Zhongxing Yu, Jacky Keung, Jia Li, Shuo Liu, Hong Yifan, Xiaoxue Ma, Zhi Jin, Ge Li",https://arxiv.org/abs/2404.14646,False
AI4SE,Glitch Tokens in Large Language Models: Categorization Taxonomy and Effective Detection,"Yuxi Li, Yi Liu, Gelei Deng, Ying Zhang, Wenjia Song, Ling Shi, Kailong Wang, Yuekang Li, Yang Liu, Haoyu Wang",No URL available,False
AI4SE,Code-Aware Prompting: A study of Coverage guided Test Generation in Regression Setting using LLM,"Gabriel Ryan, Siddhartha Jain, Mingyue Shang, Shiqi Wang, Xiaofei Ma, Murali Krishna Ramanathan, Baishakhi Ray",No URL available,False
AI4SE,Improving the Learning of Code Review Successive Tasks with Cross-Task Knowledge Distillation,"Oussama Ben Sghaier, Houari Sahraoui",No URL available,True
